observation_id,material_id,state_id,property,result_kind,value_si,minimum_si,maximum_si,unit,basis,conditions,method,source_url,source_locator,original_value,original_unit,significant_figures
obs-d210c04c34467182e60e,tecaform-ah-sd,,flexural_strength,point,46000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 1 (TECAFORM AH SD), row Flexural strength",46,MPa,2
obs-86b315a003162b118ee1,tecaform-ah-id-blue,,density,point,1490.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Density",1.49,g/cm³,3
obs-ff3ba9bc18ab1c422b58,tecaform-ah-id-blue,,youngs_modulus,point,3200000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Modulus of elasticity (tensile test)","3,200",MPa,4
obs-ec0764fbe1fd73b96092,tecaform-ah-id-blue,,ultimate_tensile_strength,point,68000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Tensile strength",68,MPa,2
obs-3d4567a78c984b43f1ae,tecaform-ah-id-blue,,tensile_yield_strength,point,68000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Tensile strength at yield",68,MPa,2
obs-d4ba73e4d86a66d339a3,tecaform-ah-id-blue,,elongation_at_break,point,0.1,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Elongation at break",10,%,2
obs-2c67866d633b69338d37,tecaform-ah-id-blue,,thermal_conductivity,point,0.39,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Thermal conductivity",0.39,W/(m·K),2
obs-10bad260f81816f5f587,tecaform-ah-id-blue,,flexural_strength,point,100000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 2 (TECAFORM AH ID blue), row Flexural strength",100,MPa,3
obs-034add61eda5b99bcb74,tecaform-ah-la,,density,point,1360.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Density",1.36,g/cm³,3
obs-ca8354d70c299a769a9d,tecaform-ah-la,,youngs_modulus,point,2100000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Modulus of elasticity (tensile test)","2,100",MPa,4
obs-e809b74065fc4f620033,tecaform-ah-la,,ultimate_tensile_strength,point,48000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Tensile strength",48,MPa,2
obs-b34fc578de2baa33d441,tecaform-ah-la,,tensile_yield_strength,point,48000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Tensile strength at yield",48,MPa,2
obs-ca988193d3ea18c2cd0d,tecaform-ah-la,,elongation_at_break,point,0.09,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Elongation at break",9,%,1
obs-4e81241e762d06ac089c,tecaform-ah-la,,thermal_conductivity,point,0.39,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Thermal conductivity",0.39,W/(m·K),2
obs-572b0d77674989d266cf,tecaform-ah-la,,flexural_strength,point,70000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 3 (TECAFORM AH LA), row Flexural strength",70,MPa,2
obs-d955d3f135c515ca2ad9,tecaform-ah-san,,density,point,1410.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Density",1.41,g/cm³,3
obs-d628578ec5b9cd620809,tecaform-ah-san,,youngs_modulus,point,2900000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Modulus of elasticity (tensile test)","2,900",MPa,4
obs-98cc4737dd03822f71b5,tecaform-ah-san,,ultimate_tensile_strength,point,67000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Tensile strength",67,MPa,2
obs-18b528762e5dd2b6839f,tecaform-ah-san,,tensile_yield_strength,point,69000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Tensile strength at yield",69,MPa,2
obs-0fdaa99800ee4fd8f2f6,tecaform-ah-san,,elongation_at_break,point,0.18,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Elongation at break",18,%,2
obs-3bca807038640d357a10,tecaform-ah-san,,thermal_conductivity,point,0.39,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Thermal conductivity",0.39,W/(m·K),2
obs-56d0b21011123df4d8a2,tecaform-ah-san,,flexural_strength,point,93000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 4 (TECAFORM AH SAN), row Flexural strength",93,MPa,2
obs-d39e015b605c27408975,tecaform-ah-mt-coloured,,density,point,1410.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Density",1.41,g/cm³,3
obs-3cdb1c0a7703a2c78f18,tecaform-ah-mt-coloured,,youngs_modulus,point,2800000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Modulus of elasticity (tensile test)","2,800",MPa,4
obs-67b6f89cd1fce0d7c0ac,tecaform-ah-mt-coloured,,ultimate_tensile_strength,point,69000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Tensile strength",69,MPa,2
obs-c9124cb115bf82a158c2,tecaform-ah-mt-coloured,,tensile_yield_strength,point,70000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Tensile strength at yield",70,MPa,2
obs-9f507e9f1b6df90d61e3,tecaform-ah-mt-coloured,,elongation_at_break,point,0.3,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Elongation at break",30,%,2
obs-fde502557626defbf2b8,tecaform-ah-mt-coloured,,thermal_conductivity,point,0.39,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Thermal conductivity",0.39,W/(m·K),2
obs-4a246300fce77f083682,tecaform-ah-mt-coloured,,flexural_strength,point,94000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 5 (TECAFORM AH MT coloured), row Flexural strength",94,MPa,2
obs-6e0582a0ff4dd1abc7d5,tecaform-ad,,density,point,1430.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Density",1.43,g/cm³,3
obs-4dda6f1a13a68bd43f7f,tecaform-ad,,youngs_modulus,point,3400000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Modulus of elasticity (tensile test)","3,400",MPa,4
obs-8b22aeec54e6e001bed3,tecaform-ad,,ultimate_tensile_strength,point,79000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Tensile strength",79,MPa,2
obs-17fd02de19eee8d50249,tecaform-ad,,tensile_yield_strength,point,79000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Tensile strength at yield",79,MPa,2
obs-d36ff9faba1e0f8d2d0f,tecaform-ad,,elongation_at_break,point,0.45,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Elongation at break",45,%,2
obs-637e77f4a7bfccec9b29,tecaform-ad,,thermal_conductivity,point,0.43,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Thermal conductivity",0.43,W/(m·K),2
obs-fde8962f24aa11aff552,tecaform-ad,,flexural_strength,point,106000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 6 (TECAFORM AD), row Flexural strength",106,MPa,3
obs-e2d17763bb3d7709ddc1,tecaform-ad-af,,density,point,1490.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Density",1.49,g/cm³,3
obs-61ffc8b41e9bce9de2a3,tecaform-ad-af,,youngs_modulus,point,3000000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Modulus of elasticity (tensile test)","3,000",MPa,4
obs-914d37e7d9757aeb1424,tecaform-ad-af,,ultimate_tensile_strength,point,53000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Tensile strength",53,MPa,2
obs-b8790e2f8069d597afb8,tecaform-ad-af,,tensile_yield_strength,point,53000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Tensile strength at yield",53,MPa,2
obs-8ccdd108025b65bc97c9,tecaform-ad-af,,elongation_at_break,point,0.08,,,1,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 527-2,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Elongation at break",8,%,1
obs-233bb92fcedb573ae0ab,tecaform-ad-af,,thermal_conductivity,point,0.46,,,W/(m*K),typical,"{""product_form"": ""stock_shape""}",ISO 22007-4:2008,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Thermal conductivity",0.46,W/(m·K),2
obs-b476d43524d2653fe8a2,tecaform-ad-af,,flexural_strength,point,85000000.0,,,Pa,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 178,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 8 (TECAFORM AD AF), row Flexural strength",85,MPa,2
obs-f59a090f86d93883757f,tecast-t,,density,point,1150.0,,,kg/m^3,typical,"{""product_form"": ""stock_shape""}",DIN EN ISO 1183,https://www.ensingerplastics.com/en-us/-/media/ensinger/files/document-teaser-files/brochures/shapes/engineering-plastics-manual-english.ashx,"Page 89, Material standard values, column 9 (TECAST T), row Density",1.15,g/cm³,3
